case_id,collision_date,collision_time,latitude,longitude,collision_severity,pcf_violation_category,timestamp,sensor_id,dist_to_sensor,paper_type
90451459,2017-05-03,13:40:00,37.29235,-121.93732,property damage only,speeding,2017-05-03 13:40:00,400298,0.000882320803340268,Minor
90451460,2017-05-02,23:00:00,37.42053,-121.88196,property damage only,improper turning,2017-05-02 23:00:00,407151,0.0002494193256299489,Minor
90451465,2017-05-03,12:15:00,37.25572,-121.86842,property damage only,unsafe lane change,2017-05-03 12:15:00,400085,0.0062912618766100365,Minor
90451788,2017-04-27,20:07:00,37.31673,-121.95269,property damage only,unsafe lane change,2017-04-27 20:07:00,401388,0.0002718602582365565,Minor
90451837,2017-04-27,07:00:00,37.37252,-121.9208,property damage only,speeding,2017-04-27 07:00:00,400911,0.0012961809287329817,Minor
90451851,2017-04-24,14:50:00,37.2506,-121.9218,property damage only,speeding,2017-04-24 14:50:00,400336,0.006409044936655084,Minor
90451854,2017-05-02,11:55:00,37.4,-122.0335,pain,speeding,2017-05-02 11:55:00,400545,0.00018243903091330643,Minor
90451871,2017-05-02,14:48:00,37.3959,-121.9078,property damage only,speeding,2017-05-02 14:48:00,402285,0.002822620768008125,Minor
90451882,2017-05-03,07:45:00,37.34567,-121.843,property damage only,unsafe lane change,2017-05-03 07:45:00,407165,0.0028844467407021152,Minor
90451930,2017-05-03,08:55:00,37.31502,-121.90907,property damage only,unsafe lane change,2017-05-03 08:55:00,414694,0.004427108537175838,Minor
90451941,2017-05-03,10:10:00,37.31743,-121.90433,property damage only,speeding,2017-05-03 10:10:00,402067,0.0061764107700197045,Minor
90451957,2017-05-03,18:35:00,37.31661,-121.90598,property damage only,speeding,2017-05-03 18:35:00,414694,0.007676963592454502,Minor
90451959,2017-05-03,06:10:00,37.4228,-121.9256,other injury,other hazardous violation,2017-05-03 06:10:00,413845,0.00017081569014472796,Minor
90451985,2017-05-04,06:55:00,37.29254,-122.02446,property damage only,unsafe lane change,2017-05-04 06:55:00,401224,0.0016981990460612037,Minor
90451997,2017-05-04,09:22:00,37.302,-122.0346,other injury,speeding,2017-05-04 09:22:00,400648,0.001035691556401549,Minor
90452004,2017-05-04,07:35:00,37.31087,-121.94033,property damage only,speeding,2017-05-04 07:35:00,407711,0.00635199913413093,Minor
90452092,2017-05-04,08:50:00,37.38118,-121.99571,property damage only,speeding,2017-05-04 08:50:00,400794,0.009454660226571772,Minor
90452130,2017-05-01,15:30:00,37.4136,-122.0824,property damage only,unsafe lane change,2017-05-01 15:30:00,401507,0.0030062019227155927,Minor
90452132,2017-05-01,17:40:00,37.40272,-122.0455,property damage only,speeding,2017-05-01 17:40:00,400435,0.0020101885483602747,Minor
90452142,2017-05-04,16:50:00,37.35971,-121.87361,property damage only,speeding,2017-05-04 16:50:00,402363,0.0017681504460944466,Minor
90452151,2017-05-04,06:15:00,37.39994,-122.03517,pain,improper turning,2017-05-04 06:15:00,400545,0.001553661481776721,Minor
90452176,2017-05-04,07:20:00,37.39111,-121.99654,pain,improper turning,2017-05-04 07:20:00,400168,0.0010175421367125057,Minor
90452177,2017-05-04,18:50:00,37.27308,-121.99985,property damage only,unsafe lane change,2017-05-04 18:50:00,400222,0.0053759770274944465,Minor
90452197,2017-05-04,08:10:00,37.36309,-121.89127,pain,speeding,2017-05-04 08:10:00,400109,0.0018835583346469202,Minor
90452230,2017-05-02,17:40:00,37.3903,-122.0534,property damage only,speeding,2017-05-02 17:40:00,401998,0.014072234506287732,Minor
90452240,2017-05-04,16:05:00,37.39377,-121.9073,property damage only,speeding,2017-05-04 16:05:00,402284,0.0022902988887967698,Minor
90452248,2017-05-04,18:30:00,37.37873,-121.95188,property damage only,dui,2017-05-04 18:30:00,400227,0.00842730591588206,Minor
90452253,2017-05-02,19:20:00,37.404,-122.0515,property damage only,speeding,2017-05-02 19:20:00,401998,0.0004653858614169099,Minor
90452391,2017-05-04,18:00:00,37.25257,-121.93971,property damage only,unsafe lane change,2017-05-04 18:00:00,400713,0.005749010436598154,Minor
90452653,2017-05-02,15:55:00,37.3164,-121.92893,property damage only,speeding,2017-05-02 15:55:00,405701,0.004485238232239679,Minor
90452656,2017-05-02,19:25:00,37.3163,-121.96037,pain,speeding,2017-05-02 19:25:00,400714,0.006875340573362707,Minor
90452671,2017-05-04,17:00:00,37.42003,-121.94122,other injury,speeding,2017-05-04 17:00:00,401014,0.0020750963833056756,Minor
90452673,2017-05-04,22:40:00,37.37281,-121.92406,pain,speeding,2017-05-04 22:40:00,400911,0.001977681723627825,Minor
90452699,2017-05-05,13:05:00,37.30156,-122.03197,pain,speeding,2017-05-05 13:05:00,400185,0.00300104815022589,Minor
90452704,2017-05-01,07:30:00,37.42287,-122.09517,property damage only,speeding,2017-05-01 07:30:00,401507,0.018660798750333156,Minor
90452719,2017-05-05,11:30:00,37.3735,-121.90253,property damage only,speeding,2017-05-05 11:30:00,401541,0.003449994927531061,Minor
90452767,2017-05-05,22:50:00,37.3511,-121.91513,property damage only,speeding,2017-05-05 22:50:00,403225,0.0026699043054036545,Minor
90452785,2017-05-05,18:15:00,37.31728,-121.9396,property damage only,speeding,2017-05-05 18:15:00,407710,0.0008266135735731338,Minor
90452792,2017-05-05,15:30:00,37.32787,-122.05168,property damage only,unsafe lane change,2017-05-05 15:30:00,404435,0.001522782978626806,Minor
90452808,2017-05-05,14:40:00,37.34592,-121.84346,other injury,speeding,2017-05-05 14:40:00,407165,0.002690552545481947,Minor
90452834,2017-05-05,06:30:00,37.3316,-121.8447,property damage only,improper turning,2017-05-05 06:30:00,402360,0.0030833426666472216,Minor
90452943,2017-05-05,15:45:00,37.42923,-121.9183,property damage only,speeding,2017-05-05 15:45:00,401489,0.0021981310242921554,Minor
90452952,2017-05-05,18:50:00,37.4015,-122.03915,property damage only,speeding,2017-05-05 18:50:00,404522,0.0025419618407827613,Minor
90453042,2017-05-09,06:43:00,37.4201,-122.09059,property damage only,speeding,2017-05-09 06:43:00,401507,0.013312607933851665,Minor
90453076,2017-05-06,11:10:00,37.3876,-121.98434,property damage only,unsafe lane change,2017-05-06 11:10:00,402367,0.0023296325890502533,Minor
90453095,2017-05-06,18:00:00,37.3876,-121.9058,property damage only,other hazardous violation,2017-05-06 18:00:00,402282,0.0032054268046582384,Minor
90453105,2017-05-06,03:21:00,37.42421,-121.92111,pain,improper turning,2017-05-06 03:21:00,413845,0.0048220429280566145,Minor
90453114,2017-05-06,14:00:00,37.31825,-121.98699,property damage only,speeding,2017-05-06 14:00:00,400429,0.006295434933334445,Minor
90453145,2017-05-05,13:00:00,37.38437,-121.97253,property damage only,unsafe lane change,2017-05-05 13:00:00,400372,0.001778859466052193,Minor
90453152,2017-05-07,08:00:00,37.41928,-121.95334,property damage only,improper turning,2017-05-07 08:00:00,400104,0.002140254424139506,Minor
90453190,2017-05-07,23:55:00,37.31651,-121.88897,pain,dui,2017-05-07 23:55:00,400065,0.004002779659181525,Minor
90453423,2017-04-21,01:30:00,37.32547,-121.88376,property damage only,dui,2017-04-21 01:30:00,401811,0.0002645940286610616,Minor
90453750,2017-05-09,06:33:00,37.4191,-122.08962,property damage only,speeding,2017-05-09 06:33:00,401507,0.01195330456402132,Minor
90453836,2017-05-04,23:10:00,37.33221,-121.86366,property damage only,speeding,2017-05-04 23:10:00,401809,0.004247639344389864,Minor
90453872,2017-05-07,09:00:00,37.25828,-121.85867,pain,speeding,2017-05-07 09:00:00,401555,0.00264172765439607,Minor
90453946,2017-05-07,17:50:00,37.3931,-121.907,pain,speeding,2017-05-07 17:50:00,402284,0.0015700156050147236,Minor
90453961,2017-05-08,11:09:00,37.26128,-121.97193,property damage only,speeding,2017-05-08 11:09:00,400213,0.005236310533188685,Minor
90453973,2017-05-08,07:05:00,37.3127,-121.94038,property damage only,speeding,2017-05-08 07:05:00,407711,0.00455366588585626,Minor
90453989,2017-05-08,09:50:00,37.32859,-121.94099,pain,speeding,2017-05-08 09:50:00,408911,0.0034394956025536895,Minor
90454114,2017-05-04,16:58:00,37.35945,-121.87329,property damage only,speeding,2017-05-04 16:58:00,402363,0.001361218571728217,Minor
90454183,2017-05-06,15:00:00,37.37424,-121.92856,property damage only,speeding,2017-05-06 15:00:00,400760,0.0025249889108630687,Minor
90454258,2017-05-08,08:35:00,37.34448,-121.84514,property damage only,speeding,2017-05-08 08:35:00,407165,0.0005107181218580483,Minor
90454659,2017-05-04,10:30:00,37.3397,-121.9957,property damage only,other hazardous violation,2017-05-04 10:30:00,400560,0.01650938527019614,Minor
90454661,2017-05-05,09:10:00,37.33443,-121.93688,property damage only,improper turning,2017-05-05 09:10:00,400723,0.00021961784991038065,Minor
90454699,2017-05-04,21:40:00,37.42321,-121.92307,property damage only,improper turning,2017-05-04 21:40:00,413845,0.0026964157691324975,Minor
90454716,2017-05-05,16:45:00,37.31591,-121.90693,property damage only,speeding,2017-05-05 16:45:00,414694,0.006622942699424701,Minor
90454805,2017-05-06,16:40:00,37.32157,-121.8992,property damage only,speeding,2017-05-06 16:40:00,402067,0.0004229066090798522,Minor
90454809,2017-05-08,17:40:00,37.3164,-121.9566,pain,speeding,2017-05-08 17:40:00,400714,0.003112280193018936,Minor
90454914,2017-05-04,17:15:00,37.29612,-121.93914,other injury,improper turning,2017-05-04 17:15:00,404370,9.234717104659605e-05,Minor
90454951,2017-05-06,15:05:00,37.36262,-121.84302,property damage only,unsafe lane change,2017-05-06 15:05:00,407202,0.0023518343904285273,Minor
90454964,2017-05-07,16:30:00,37.35976,-121.84135,property damage only,unknown,2017-05-07 16:30:00,407177,0.0004675403725835733,Minor
90455122,2017-05-08,00:25:00,37.39117,-121.99448,pain,speeding,2017-05-08 00:25:00,400643,0.000593525905093909,Minor
90455124,2017-05-08,13:00:00,37.36994,-121.92615,pain,improper turning,2017-05-08 13:00:00,401816,0.0014242980727361947,Minor
90455132,2017-05-08,16:20:00,37.38031,-121.99573,property damage only,speeding,2017-05-08 16:20:00,400794,0.01031061297886095,Minor
90455419,2017-05-05,21:10:00,37.31772,-121.93487,pain,improper turning,2017-05-05 21:10:00,407710,0.0039316726720178725,Minor
90455421,2017-05-05,22:52:00,37.34993,-121.91682,property damage only,speeding,2017-05-05 22:52:00,403225,0.0006181981882900128,Minor
90455422,2017-05-05,09:55:00,37.31863,-121.98167,property damage only,other hazardous violation,2017-05-05 09:55:00,400414,0.004422839020355437,Minor
90455429,2017-05-05,23:30:00,37.31936,-121.90211,property damage only,speeding,2017-05-05 23:30:00,402067,0.0032364440362782384,Minor
90455439,2017-05-06,07:55:00,37.24762,-121.96039,property damage only,other hazardous violation,2017-05-06 07:55:00,400649,0.004705807582127054,Minor
90455454,2017-05-06,16:30:00,37.33011,-121.99589,pain,speeding,2017-05-06 16:30:00,400560,0.00876341497361421,Minor
90455484,2017-05-08,16:30:00,37.40842,-121.91083,property damage only,speeding,2017-05-08 16:30:00,402287,0.0027495477810000266,Minor
90455490,2017-05-08,17:50:00,37.37375,-121.94714,property damage only,speeding,2017-05-08 17:50:00,400227,0.004978964249716639,Minor
90455500,2017-05-08,14:15:00,37.25486,-121.85907,property damage only,speeding,2017-05-08 14:15:00,401495,0.0004942630878410518,Minor
90455506,2017-05-08,17:42:00,37.3893,-121.9905,property damage only,improper turning,2017-05-08 17:42:00,400794,0.0034061033454602643,Minor
90455512,2017-05-08,17:28:00,37.301,-121.9641,property damage only,unsafe lane change,2017-05-08 17:28:00,400292,0.01731234207148177,Minor
90455519,2017-05-08,13:37:00,37.35233,-121.86385,property damage only,unsafe lane change,2017-05-08 13:37:00,400996,0.0020328275873705576,Minor
90455521,2017-04-21,07:53:00,37.3561,-122.0623,property damage only,speeding,2017-04-21 07:53:00,402060,0.0005634128149061579,Minor
90455530,2017-05-08,17:25:00,37.3847,-121.91819,property damage only,speeding,2017-05-08 17:25:00,400911,0.012641648824429997,Minor
90455540,2017-04-21,11:45:00,37.3716,-121.902,pain,speeding,2017-04-21 11:45:00,401541,0.0014791230510005735,Minor
90455546,2017-05-09,18:30:00,37.36384,-121.9021,property damage only,unsafe lane change,2017-05-09 18:30:00,400045,0.0004577477471311917,Minor
90455552,2017-05-09,06:30:00,37.29713,-122.02928,property damage only,speeding,2017-05-09 06:30:00,400828,0.0018514742774255737,Minor
90455562,2017-05-09,05:45:00,37.35673,-121.90798,property damage only,improper turning,2017-05-09 05:45:00,401560,0.0008017680462570937,Minor
90455569,2017-05-09,08:20:00,37.29442,-122.02607,property damage only,unknown,2017-05-09 08:20:00,401224,0.0041526593888868224,Minor
90455581,2017-05-09,07:10:00,37.401,-122.0381,property damage only,speeding,2017-05-09 07:10:00,404522,0.0036860236027499243,Minor
90455636,2017-05-09,17:20:00,37.30051,-121.94023,property damage only,unsafe lane change,2017-05-09 17:20:00,404370,0.00461453442938986,Minor
90455659,2017-05-09,18:35:00,37.40082,-122.03726,property damage only,speeding,2017-05-09 18:35:00,400545,0.0036969614550302825,Minor
90455678,2017-05-09,12:20:00,37.34178,-121.84778,property damage only,unsafe lane change,2017-05-09 12:20:00,407173,0.0003038634561801416,Minor
90455688,2017-05-09,08:39:00,37.3982,-122.0255,property damage only,other than driver (or pedestrian),2017-05-09 08:39:00,401997,0.0004414272306874648,Minor
90455693,2017-05-09,09:01:00,37.3846,-121.9778,property damage only,unsafe starting or backing,2017-05-09 09:01:00,400069,0.0011980037562598514,Minor
90455702,2017-05-09,14:50:00,37.3806,-121.9593,property damage only,speeding,2017-05-09 14:50:00,400895,0.0014848047009480482,Minor
90455709,2017-05-09,17:35:00,37.25059,-121.89868,property damage only,speeding,2017-05-09 17:35:00,400059,0.009055656022622845,Minor
90455712,2017-05-09,15:45:00,37.25071,-121.93058,property damage only,speeding,2017-05-09 15:45:00,400772,0.0023685354124546583,Minor
90455716,2017-05-09,15:10:00,37.34038,-121.92867,other injury,speeding,2017-05-09 15:10:00,400709,0.0013205551862703964,Minor
90455718,2017-03-26,00:45:00,37.41927,-122.08973,property damage only,dui,2017-03-26 00:45:00,401507,0.012137715188632069,Minor
90455835,2017-05-10,18:13:00,37.25352,-121.94736,property damage only,speeding,2017-05-10 18:13:00,400017,0.0019322238483281313,Minor
90455846,2017-05-10,06:55:00,37.32256,-121.83569,property damage only,unsafe lane change,2017-05-10 06:55:00,402359,0.009617378436973759,Minor
90455852,2017-05-10,15:34:00,37.3218,-121.9958,property damage only,unknown,2017-05-10 15:34:00,400429,0.0035406215556131044,Minor
90455856,2017-05-10,19:40:00,37.25379,-121.94846,property damage only,unsafe lane change,2017-05-10 19:40:00,400485,0.0008752239713289787,Minor
90455867,2017-05-10,09:50:00,37.25041,-121.92644,pain,speeding,2017-05-10 09:50:00,400336,0.001781897022848317,Minor
90455875,2017-05-10,07:30:00,37.43874,-121.8895,property damage only,speeding,2017-05-10 07:30:00,407184,0.012254332825571448,Minor
90455884,2017-05-10,22:32:00,37.31639,-121.94092,property damage only,improper turning,2017-05-10 22:32:00,407711,0.0009305122245300339,Minor
90455920,2017-05-09,15:11:00,37.36085,-121.90446,property damage only,unsafe lane change,2017-05-09 15:11:00,400479,0.002021118996985738,Minor
90455929,2017-05-10,07:55:00,37.40213,-121.87637,property damage only,speeding,2017-05-10 07:55:00,407174,0.001278197559062701,Minor
90455934,2017-05-10,18:50:00,37.25485,-121.95347,property damage only,other hazardous violation,2017-05-10 18:50:00,400822,0.002092187850083655,Minor
90455939,2017-05-10,18:30:00,37.41829,-121.97107,property damage only,speeding,2017-05-10 18:30:00,400973,0.001488350093232007,Minor
90455946,2017-05-10,14:35:00,37.3538,-121.912,property damage only,speeding,2017-05-10 14:35:00,401440,0.004401260274058705,Minor
90455962,2017-05-10,16:15:00,37.4098,-121.9113,property damage only,speeding,2017-05-10 16:15:00,400238,0.0036045127271243514,Minor
90455979,2017-04-27,17:29:00,37.40534,-122.05633,other injury,speeding,2017-04-27 17:29:00,402373,1.3928388273646996e-05,Minor
90456019,2017-05-03,18:57:00,37.31616,-121.93173,pain,other hazardous violation,2017-05-03 18:57:00,407710,0.007181460157921971,Minor
90456067,2017-04-24,14:40:00,37.36365,-121.9022,property damage only,speeding,2017-04-24 14:40:00,400045,0.0002501859308607078,Minor
90456284,2017-05-14,19:30:00,37.395,-122.0095,other injury,dui,2017-05-14 19:30:00,400904,0.0010202024308804075,Minor
90456426,2017-05-04,15:15:00,37.42166,-122.09367,property damage only,speeding,2017-05-04 15:15:00,401507,0.016744534929360854,Minor
90456429,2017-05-07,23:45:00,37.37738,-122.06799,property damage only,improper turning,2017-05-07 23:45:00,407352,0.0003722284244875561,Minor
90456786,2017-05-10,09:30:00,37.25556,-121.85217,property damage only,unsafe lane change,2017-05-10 09:30:00,400519,0.0004938714407711045,Minor
90456860,2017-05-10,09:15:00,37.2558,-121.85195,property damage only,unsafe lane change,2017-05-10 09:15:00,400519,0.0008166694557844527,Minor
90456924,2017-05-10,20:10:00,37.32641,-121.88288,property damage only,unsafe lane change,2017-05-10 20:10:00,403406,0.0006545655047324021,Minor
90456946,2017-05-10,17:00:00,37.32957,-122.05302,property damage only,speeding,2017-05-10 17:00:00,407344,0.0025510096040711337,Minor
90456967,2017-05-10,17:50:00,37.3251,-122.0041,other injury,speeding,2017-05-10 17:50:00,400560,0.0012368516483411704,Minor
90456977,2017-05-10,18:00:00,37.39827,-121.91261,property damage only,unsafe lane change,2017-05-10 18:00:00,402120,0.004205338749740282,Minor
90457090,2017-05-11,10:00:00,37.37701,-121.99593,property damage only,speeding,2017-05-11 10:00:00,400794,0.01359351095191803,Minor
90457117,2017-05-11,01:30:00,37.3706,-121.9131,property damage only,unsafe lane change,2017-05-11 01:30:00,400863,0.0036557052671150644,Minor
90457220,2017-05-11,08:39:00,37.3185,-121.9745,pain,speeding,2017-05-11 08:39:00,400414,0.002856040090747163,Minor
